return_id,order_id,product_id,customer_id,return_date,return_reason,return_amount,refund_status,refund_days,category
RET000249,ORD0001419,PROD0583,CUST01045,2020-04-21,Damaged in Transit,17572.0,Pending,14,Automotive
RET000250,ORD0001458,PROD0541,CUST03164,2021-11-11,Wrong Item,7893.0,Pending,3,Office Supplies
RET000251,ORD0001461,PROD0671,CUST03065,2020-10-01,Better Price Found,17156.0,Rejected,8,Fashion
RET000252,ORD0001461,PROD0160,CUST03065,2020-10-01,Wrong Item,9656.0,Refunded,9,Fashion
RET000253,ORD0001483,PROD0534,CUST00236,2024-01-29,Wrong Item,10744.0,Pending,12,Toys & Games
RET000254,ORD0001483,PROD0585,CUST00236,2024-01-29,Damaged in Transit,4654.0,Refunded,5,Sports & Fitness
RET000255,ORD0001483,PROD0123,CUST00236,2024-01-29,Damaged in Transit,42004.0,Refunded,9,Sports & Fitness
RET000256,ORD0001499,PROD0641,CUST03949,2023-02-16,Changed Mind,638.0,Refunded,4,Books
RET000257,ORD0001499,PROD0363,CUST03949,2023-02-16,Changed Mind,11622.0,Pending,7,Fashion
RET000258,ORD0001509,PROD0425,CUST02272,2022-06-01,Better Price Found,9217.0,Refunded,13,Sports & Fitness
RET000259,ORD0001509,PROD0618,CUST02272,2022-06-01,Better Price Found,1996.0,Refunded,9,Books
RET000260,ORD0001510,PROD0493,CUST04970,2020-03-15,Size Issue,6065.0,Refunded,4,Automotive
RET000261,ORD0001510,PROD0092,CUST04970,2020-03-15,Wrong Item,7418.0,Pending,4,Beauty & Health
RET000262,ORD0001527,PROD0747,CUST01927,2023-12-24,Defective Product,4615.0,Refunded,9,Fashion
RET000263,ORD0001527,PROD0472,CUST01927,2023-12-24,Better Price Found,26458.0,Refunded,10,Home & Kitchen
RET000264,ORD0001527,PROD0359,CUST01927,2023-12-24,Defective Product,8150.0,Refunded,11,Office Supplies
RET000265,ORD0001527,PROD0188,CUST01927,2023-12-24,Changed Mind,788.0,Refunded,3,Books
RET000266,ORD0001534,PROD0600,CUST03614,2024-01-04,Wrong Item,2560.0,Pending,3,Beauty & Health
RET000267,ORD0001535,PROD0656,CUST03669,2023-10-13,Better Price Found,56945.0,Refunded,7,Electronics
RET000268,ORD0001535,PROD0609,CUST03669,2023-10-13,Defective Product,1906.0,Refunded,4,Fashion
RET000269,ORD0001551,PROD0070,CUST03808,2020-10-29,Changed Mind,212.0,Refunded,13,Books
RET000270,ORD0001551,PROD0700,CUST03808,2020-10-29,Better Price Found,600.0,Refunded,7,Books
RET000271,ORD0001552,PROD0252,CUST00808,2023-10-05,Size Issue,309678.0,Refunded,13,Electronics
RET000272,ORD0001558,PROD0607,CUST00094,2023-11-16,Size Issue,280.0,Refunded,6,Books
RET000273,ORD0001558,PROD0787,CUST00094,2023-11-16,Better Price Found,10551.0,Pending,14,Office Supplies
RET000274,ORD0001607,PROD0645,CUST00900,2023-10-30,Wrong Item,94818.0,Refunded,8,Electronics
RET000275,ORD0001616,PROD0282,CUST02528,2024-05-28,Defective Product,1445.0,Refunded,12,Books
RET000276,ORD0001616,PROD0424,CUST02528,2024-05-28,Wrong Item,10478.0,Refunded,13,Toys & Games
RET000277,ORD0001616,PROD0289,CUST02528,2024-05-28,Damaged in Transit,959.0,Refunded,6,Books
RET000278,ORD0001635,PROD0301,CUST01977,2023-10-14,Size Issue,2008.0,Refunded,4,Sports & Fitness
RET000279,ORD0001644,PROD0217,CUST04816,2021-07-12,Defective Product,15360.0,Refunded,6,Toys & Games
RET000280,ORD0001644,PROD0164,CUST04816,2021-07-12,Damaged in Transit,7227.0,Refunded,11,Beauty & Health
RET000281,ORD0001645,PROD0444,CUST00289,2024-05-08,Better Price Found,1180.0,Pending,4,Grocery
RET000282,ORD0001649,PROD0325,CUST01237,2021-12-22,Better Price Found,9466.0,Refunded,10,Automotive
RET000283,ORD0001649,PROD0711,CUST01237,2021-12-22,Size Issue,26281.0,Refunded,14,Electronics
RET000284,ORD0001649,PROD0453,CUST01237,2021-12-22,Wrong Item,771.0,Refunded,7,Beauty & Health
RET000285,ORD0001672,PROD0727,CUST04574,2021-02-13,Size Issue,14934.0,Refunded,8,Office Supplies
RET000286,ORD0001692,PROD0454,CUST00452,2021-08-14,Size Issue,986.0,Refunded,3,Toys & Games
RET000287,ORD0001692,PROD0443,CUST00452,2021-08-14,Damaged in Transit,5080.0,Refunded,5,Sports & Fitness
RET000288,ORD0001692,PROD0198,CUST00452,2021-08-14,Damaged in Transit,7314.0,Refunded,12,Toys & Games
RET000289,ORD0001696,PROD0511,CUST03284,2024-12-30,Wrong Item,1268.0,Refunded,12,Office Supplies
RET000290,ORD0001696,PROD0015,CUST03284,2024-12-30,Wrong Item,20504.0,Refunded,5,Fashion
RET000291,ORD0001698,PROD0726,CUST02147,2021-06-08,Better Price Found,149259.0,Refunded,7,Electronics
RET000292,ORD0001698,PROD0131,CUST02147,2021-06-08,Better Price Found,5571.0,Refunded,6,Office Supplies
RET000293,ORD0001698,PROD0047,CUST02147,2021-06-08,Better Price Found,166.0,Rejected,11,Automotive
RET000294,ORD0001702,PROD0774,CUST02389,2022-08-02,Defective Product,18660.0,Refunded,14,Home & Kitchen
RET000295,ORD0001707,PROD0174,CUST04147,2023-04-02,Better Price Found,2392.0,Refunded,12,Toys & Games
RET000296,ORD0001726,PROD0519,CUST01927,2023-03-06,Changed Mind,522.0,Refunded,11,Sports & Fitness
RET000297,ORD0001726,PROD0227,CUST01927,2023-03-06,Wrong Item,21640.0,Refunded,5,Home & Kitchen
RET000298,ORD0001749,PROD0607,CUST00874,2024-09-28,Better Price Found,840.0,Pending,13,Books
RET000299,ORD0001775,PROD0084,CUST02973,2021-02-04,Better Price Found,49053.0,Refunded,6,Automotive
RET000300,ORD0001775,PROD0281,CUST02973,2021-02-04,Changed Mind,1122.0,Refunded,12,Grocery
RET000301,ORD0001775,PROD0345,CUST02973,2021-02-04,Wrong Item,10124.0,Refunded,13,Electronics
RET000302,ORD0001781,PROD0764,CUST00018,2021-07-31,Wrong Item,151.0,Refunded,9,Books
RET000303,ORD0001781,PROD0294,CUST00018,2021-07-31,Changed Mind,12349.0,Rejected,9,Sports & Fitness
RET000304,ORD0001803,PROD0302,CUST02976,2023-02-02,Defective Product,2206.0,Refunded,8,Beauty & Health
RET000305,ORD0001811,PROD0198,CUST04580,2020-04-19,Changed Mind,4876.0,Refunded,12,Toys & Games
RET000306,ORD0001811,PROD0481,CUST04580,2020-04-19,Defective Product,10668.0,Refunded,6,Beauty & Health
RET000307,ORD0001824,PROD0142,CUST00391,2023-10-03,Wrong Item,1426.0,Refunded,3,Grocery
RET000308,ORD0001831,PROD0076,CUST02314,2021-03-06,Better Price Found,2032.0,Refunded,7,Grocery
RET000309,ORD0001831,PROD0706,CUST02314,2021-03-06,Size Issue,24906.0,Refunded,12,Sports & Fitness
RET000310,ORD0001831,PROD0369,CUST02314,2021-03-06,Better Price Found,131692.0,Refunded,11,Electronics
RET000311,ORD0001832,PROD0395,CUST02854,2021-03-08,Wrong Item,9414.0,Pending,10,Fashion
RET000312,ORD0001832,PROD0513,CUST02854,2021-03-08,Damaged in Transit,10663.0,Refunded,7,Automotive
RET000313,ORD0001838,PROD0178,CUST02059,2024-03-16,Defective Product,4476.0,Refunded,3,Toys & Games
RET000314,ORD0001838,PROD0153,CUST02059,2024-03-16,Wrong Item,559.0,Refunded,11,Grocery
RET000315,ORD0001838,PROD0313,CUST02059,2024-03-16,Damaged in Transit,3209.0,Refunded,12,Fashion
RET000316,ORD0001838,PROD0617,CUST02059,2024-03-16,Wrong Item,4256.0,Refunded,7,Beauty & Health
RET000317,ORD0001847,PROD0039,CUST01117,2021-10-23,Size Issue,5161.0,Pending,7,Automotive
RET000318,ORD0001849,PROD0527,CUST00650,2020-07-30,Damaged in Transit,3321.0,Refunded,10,Automotive
RET000319,ORD0001852,PROD0366,CUST03375,2023-12-21,Better Price Found,4622.0,Refunded,10,Beauty & Health
RET000320,ORD0001861,PROD0517,CUST03938,2021-10-01,Better Price Found,526.0,Refunded,5,Grocery
RET000321,ORD0001861,PROD0467,CUST03938,2021-10-01,Wrong Item,2602.0,Refunded,5,Beauty & Health
RET000322,ORD0001862,PROD0635,CUST03198,2021-10-25,Size Issue,82330.0,Refunded,12,Electronics
RET000323,ORD0001878,PROD0280,CUST03306,2020-02-14,Defective Product,2286.0,Refunded,3,Toys & Games
RET000324,ORD0001890,PROD0370,CUST04014,2022-01-22,Changed Mind,4099.0,Refunded,14,Fashion
RET000325,ORD0001890,PROD0622,CUST04014,2022-01-22,Size Issue,2730.0,Refunded,10,Toys & Games
RET000326,ORD0001924,PROD0209,CUST03343,2020-02-19,Better Price Found,10187.0,Refunded,7,Sports & Fitness
RET000327,ORD0001931,PROD0062,CUST02606,2023-03-02,Wrong Item,11248.0,Refunded,3,Office Supplies
RET000328,ORD0001945,PROD0462,CUST02953,2023-12-31,Wrong Item,92811.0,Refunded,6,Electronics
RET000329,ORD0001953,PROD0140,CUST02361,2022-08-13,Wrong Item,2240.0,Refunded,5,Home & Kitchen
RET000330,ORD0001953,PROD0073,CUST02361,2022-08-13,Damaged in Transit,12925.0,Refunded,12,Sports & Fitness
RET000331,ORD0001956,PROD0018,CUST00503,2022-12-07,Wrong Item,7687.0,Refunded,6,Fashion
RET000332,ORD0001966,PROD0404,CUST04846,2022-01-17,Defective Product,3668.0,Refunded,11,Automotive
RET000333,ORD0001980,PROD0642,CUST04601,2022-01-21,Size Issue,13846.0,Refunded,4,Automotive
RET000334,ORD0001980,PROD0307,CUST04601,2022-01-21,Defective Product,11088.0,Refunded,5,Beauty & Health
RET000335,ORD0001981,PROD0551,CUST03301,2021-10-23,Size Issue,2937.0,Refunded,11,Fashion
RET000336,ORD0001982,PROD0397,CUST01289,2023-07-14,Changed Mind,2032.0,Refunded,9,Automotive
RET000337,ORD0001990,PROD0657,CUST02551,2024-11-23,Better Price Found,773.0,Refunded,12,Books
RET000338,ORD0001990,PROD0054,CUST02551,2024-11-23,Defective Product,960.0,Refunded,12,Office Supplies
RET000339,ORD0001990,PROD0254,CUST02551,2024-11-23,Size Issue,25408.0,Pending,14,Sports & Fitness
RET000340,ORD0001991,PROD0679,CUST02569,2024-09-20,Changed Mind,5791.0,Pending,6,Sports & Fitness
RET000341,ORD0001999,PROD0701,CUST02380,2024-05-22,Changed Mind,27367.0,Pending,9,Home & Kitchen
RET000342,ORD0002006,PROD0287,CUST04818,2023-06-02,Defective Product,3015.0,Refunded,6,Automotive
RET000343,ORD0002006,PROD0317,CUST04818,2023-06-02,Defective Product,13508.0,Pending,8,Office Supplies
RET000344,ORD0002006,PROD0751,CUST04818,2023-06-02,Better Price Found,1334.0,Refunded,10,Grocery
RET000345,ORD0002006,PROD0494,CUST04818,2023-06-02,Defective Product,19229.0,Refunded,8,Automotive
RET000346,ORD0002006,PROD0236,CUST04818,2023-06-02,Damaged in Transit,682.0,Refunded,3,Grocery
RET000347,ORD0002010,PROD0497,CUST04696,2024-07-25,Damaged in Transit,8048.0,Refunded,10,Automotive
RET000348,ORD0002010,PROD0588,CUST04696,2024-07-25,Better Price Found,116.0,Refunded,8,Grocery
RET000349,ORD0002012,PROD0098,CUST04681,2022-02-19,Better Price Found,8795.0,Refunded,10,Sports & Fitness
RET000350,ORD0002024,PROD0234,CUST01102,2021-04-17,Damaged in Transit,396.0,Refunded,7,Grocery
RET000351,ORD0002024,PROD0043,CUST01102,2021-04-17,Damaged in Transit,4428.0,Pending,7,Beauty & Health
RET000352,ORD0002024,PROD0339,CUST01102,2021-04-17,Damaged in Transit,2436.0,Refunded,8,Grocery
RET000353,ORD0002024,PROD0596,CUST01102,2021-04-17,Changed Mind,615.0,Refunded,4,Books
RET000354,ORD0002044,PROD0266,CUST00040,2022-11-25,Wrong Item,27649.0,Pending,6,Electronics
RET000355,ORD0002062,PROD0258,CUST02137,2023-07-25,Better Price Found,3012.0,Pending,6,Beauty & Health
RET000356,ORD0002068,PROD0398,CUST03497,2022-10-17,Wrong Item,1688.0,Refunded,10,Toys & Games
RET000357,ORD0002074,PROD0083,CUST03824,2023-09-24,Size Issue,4100.0,Refunded,5,Toys & Games
RET000358,ORD0002074,PROD0238,CUST03824,2023-09-24,Defective Product,1096.0,Pending,7,Fashion
RET000359,ORD0002079,PROD0176,CUST03399,2024-10-08,Defective Product,803.0,Rejected,4,Books
RET000360,ORD0002079,PROD0301,CUST03399,2024-10-08,Size Issue,2510.0,Pending,11,Sports & Fitness
RET000361,ORD0002083,PROD0630,CUST00492,2022-03-14,Defective Product,1439.0,Refunded,7,Fashion
RET000362,ORD0002084,PROD0128,CUST03337,2023-05-11,Changed Mind,1586.0,Refunded,8,Toys & Games
RET000363,ORD0002094,PROD0144,CUST04897,2024-01-16,Changed Mind,35514.0,Refunded,3,Sports & Fitness
RET000364,ORD0002095,PROD0469,CUST04913,2020-07-24,Better Price Found,39.0,Pending,5,Grocery
RET000365,ORD0002103,PROD0083,CUST01148,2024-12-07,Defective Product,2050.0,Pending,5,Toys & Games
RET000366,ORD0002114,PROD0131,CUST04749,2021-01-16,Size Issue,11142.0,Refunded,11,Office Supplies
RET000367,ORD0002114,PROD0040,CUST04749,2021-01-16,Changed Mind,1431.0,Refunded,7,Grocery
RET000368,ORD0002114,PROD0005,CUST04749,2021-01-16,Wrong Item,11740.0,Refunded,6,Automotive
RET000369,ORD0002115,PROD0502,CUST00802,2021-12-16,Changed Mind,1032.0,Refunded,3,Grocery
RET000370,ORD0002115,PROD0402,CUST00802,2021-12-16,Wrong Item,3460.0,Refunded,12,Office Supplies
RET000371,ORD0002117,PROD0523,CUST00103,2021-03-04,Wrong Item,12422.0,Refunded,10,Automotive
RET000372,ORD0002121,PROD0631,CUST02442,2022-12-10,Damaged in Transit,2690.0,Refunded,5,Beauty & Health
RET000373,ORD0002121,PROD0720,CUST02442,2022-12-10,Defective Product,17043.0,Refunded,8,Home & Kitchen
RET000374,ORD0002129,PROD0094,CUST00364,2020-09-18,Damaged in Transit,11048.0,Pending,14,Home & Kitchen
RET000375,ORD0002129,PROD0051,CUST00364,2020-09-18,Defective Product,91660.0,Refunded,13,Electronics
RET000376,ORD0002129,PROD0189,CUST00364,2020-09-18,Size Issue,4985.0,Refunded,11,Office Supplies
RET000377,ORD0002133,PROD0032,CUST03410,2021-04-10,Wrong Item,30042.0,Refunded,8,Home & Kitchen
RET000378,ORD0002138,PROD0659,CUST04241,2021-10-14,Changed Mind,1058.0,Pending,4,Grocery
RET000379,ORD0002191,PROD0292,CUST00560,2023-08-21,Damaged in Transit,19836.0,Refunded,9,Home & Kitchen
RET000380,ORD0002203,PROD0278,CUST03817,2021-12-14,Better Price Found,4956.0,Refunded,6,Toys & Games
RET000381,ORD0002206,PROD0061,CUST02256,2023-12-23,Better Price Found,38034.0,Refunded,7,Home & Kitchen
RET000382,ORD0002222,PROD0342,CUST00883,2022-12-26,Size Issue,12360.0,Refunded,11,Sports & Fitness
RET000383,ORD0002222,PROD0245,CUST00883,2022-12-26,Damaged in Transit,20974.0,Refunded,12,Sports & Fitness
RET000384,ORD0002226,PROD0477,CUST03001,2024-04-04,Damaged in Transit,2545.0,Refunded,12,Fashion
RET000385,ORD0002231,PROD0174,CUST01396,2023-11-14,Better Price Found,1133.0,Refunded,11,Toys & Games
RET000386,ORD0002231,PROD0752,CUST01396,2023-11-14,Defective Product,200.0,Refunded,12,Office Supplies
RET000387,ORD0002232,PROD0488,CUST04404,2024-11-21,Defective Product,9398.0,Refunded,13,Fashion
RET000388,ORD0002276,PROD0440,CUST01974,2024-03-21,Defective Product,2656.0,Pending,10,Automotive
RET000389,ORD0002277,PROD0396,CUST02151,2024-10-11,Changed Mind,122644.0,Refunded,4,Home & Kitchen
RET000390,ORD0002279,PROD0652,CUST03870,2021-11-04,Better Price Found,1541.0,Refunded,13,Beauty & Health
RET000391,ORD0002279,PROD0095,CUST03870,2021-11-04,Better Price Found,1238.0,Refunded,10,Toys & Games
RET000392,ORD0002279,PROD0369,CUST03870,2021-11-04,Wrong Item,65846.0,Refunded,11,Electronics
RET000393,ORD0002298,PROD0325,CUST01268,2025-01-02,Defective Product,9466.0,Refunded,4,Automotive
RET000394,ORD0002298,PROD0435,CUST01268,2025-01-02,Defective Product,913.0,Refunded,6,Books
RET000395,ORD0002305,PROD0081,CUST03836,2022-11-24,Size Issue,3836.0,Refunded,13,Fashion
RET000396,ORD0002305,PROD0607,CUST03836,2022-11-24,Defective Product,251.0,Refunded,9,Books
RET000397,ORD0002305,PROD0022,CUST03836,2022-11-24,Changed Mind,109232.0,Pending,7,Home & Kitchen
RET000398,ORD0002306,PROD0482,CUST01101,2020-02-28,Size Issue,617.0,Refunded,5,Grocery
RET000399,ORD0002306,PROD0009,CUST01101,2020-02-28,Size Issue,4170.0,Pending,13,Beauty & Health
RET000400,ORD0002338,PROD0686,CUST02467,2021-07-15,Damaged in Transit,4746.0,Refunded,7,Toys & Games
RET000401,ORD0002338,PROD0570,CUST02467,2021-07-15,Size Issue,1182.0,Refunded,10,Books
RET000402,ORD0002338,PROD0256,CUST02467,2021-07-15,Defective Product,4585.0,Refunded,7,Home & Kitchen
RET000403,ORD0002352,PROD0733,CUST04559,2023-01-24,Better Price Found,16785.0,Refunded,4,Automotive
RET000404,ORD0002352,PROD0344,CUST04559,2023-01-24,Defective Product,11628.0,Refunded,3,Fashion
RET000405,ORD0002352,PROD0464,CUST04559,2023-01-24,Defective Product,3240.0,Refunded,9,Beauty & Health
RET000406,ORD0002375,PROD0414,CUST02277,2023-05-30,Damaged in Transit,762.0,Refunded,8,Books
RET000407,ORD0002375,PROD0778,CUST02277,2023-05-30,Wrong Item,20420.0,Refunded,14,Office Supplies
RET000408,ORD0002375,PROD0217,CUST02277,2023-05-30,Changed Mind,8084.0,Refunded,9,Toys & Games
RET000409,ORD0002375,PROD0455,CUST02277,2023-05-30,Better Price Found,21276.0,Refunded,9,Automotive
RET000410,ORD0002379,PROD0721,CUST01731,2024-07-08,Wrong Item,1586.0,Refunded,3,Grocery
RET000411,ORD0002379,PROD0784,CUST01731,2024-07-08,Size Issue,2130.0,Refunded,4,Books
RET000412,ORD0002379,PROD0093,CUST01731,2024-07-08,Better Price Found,5502.0,Refunded,10,Office Supplies
RET000413,ORD0002380,PROD0502,CUST01757,2023-08-23,Damaged in Transit,903.0,Refunded,10,Grocery
RET000414,ORD0002381,PROD0057,CUST00068,2022-11-15,Damaged in Transit,3666.0,Refunded,7,Automotive
RET000415,ORD0002381,PROD0524,CUST00068,2022-11-15,Damaged in Transit,12594.0,Refunded,3,Fashion
RET000416,ORD0002387,PROD0165,CUST03769,2022-06-17,Better Price Found,440.0,Refunded,11,Books
RET000417,ORD0002393,PROD0524,CUST00993,2020-11-28,Size Issue,7408.0,Refunded,9,Fashion
RET000418,ORD0002430,PROD0293,CUST03310,2021-03-29,Changed Mind,87361.0,Refunded,8,Electronics
RET000419,ORD0002441,PROD0697,CUST00262,2022-02-28,Better Price Found,14842.0,Refunded,3,Sports & Fitness
RET000420,ORD0002443,PROD0250,CUST04250,2023-05-04,Damaged in Transit,280.0,Refunded,9,Grocery
RET000421,ORD0002468,PROD0569,CUST04337,2024-07-05,Damaged in Transit,3600.0,Refunded,4,Office Supplies
RET000422,ORD0002468,PROD0328,CUST04337,2024-07-05,Size Issue,1426.0,Refunded,14,Office Supplies
RET000423,ORD0002468,PROD0763,CUST04337,2024-07-05,Changed Mind,4908.0,Refunded,10,Office Supplies
RET000424,ORD0002475,PROD0501,CUST00348,2023-05-02,Better Price Found,19576.0,Pending,8,Home & Kitchen
RET000425,ORD0002475,PROD0690,CUST00348,2023-05-02,Defective Product,368.0,Refunded,7,Books
RET000426,ORD0002498,PROD0504,CUST01728,2025-01-18,Changed Mind,17022.0,Refunded,3,Home & Kitchen
RET000427,ORD0002498,PROD0692,CUST01728,2025-01-18,Damaged in Transit,3536.0,Pending,4,Office Supplies
RET000428,ORD0002498,PROD0487,CUST01728,2025-01-18,Defective Product,4364.0,Refunded,8,Toys & Games
RET000429,ORD0002498,PROD0270,CUST01728,2025-01-18,Wrong Item,662.0,Refunded,4,Books
RET000430,ORD0002500,PROD0150,CUST03725,2020-07-14,Size Issue,2145.0,Refunded,9,Home & Kitchen
RET000431,ORD0002500,PROD0548,CUST03725,2020-07-14,Size Issue,7535.0,Refunded,12,Automotive
RET000432,ORD0002500,PROD0317,CUST03725,2020-07-14,Size Issue,6754.0,Refunded,5,Office Supplies
RET000433,ORD0002523,PROD0790,CUST01201,2022-02-09,Wrong Item,3661.0,Refunded,14,Fashion
RET000434,ORD0002523,PROD0089,CUST01201,2022-02-09,Defective Product,2690.0,Refunded,6,Office Supplies
RET000435,ORD0002532,PROD0195,CUST03879,2022-12-15,Wrong Item,6494.0,Rejected,10,Automotive
RET000436,ORD0002532,PROD0522,CUST03879,2022-12-15,Changed Mind,4535.0,Refunded,12,Toys & Games
RET000437,ORD0002532,PROD0765,CUST03879,2022-12-15,Better Price Found,15092.0,Refunded,8,Home & Kitchen
RET000438,ORD0002542,PROD0369,CUST01672,2022-11-07,Better Price Found,65846.0,Refunded,8,Electronics
RET000439,ORD0002551,PROD0670,CUST04726,2023-11-06,Wrong Item,1404.0,Refunded,9,Books
RET000440,ORD0002551,PROD0444,CUST04726,2023-11-06,Wrong Item,590.0,Refunded,3,Grocery
RET000441,ORD0002561,PROD0282,CUST00174,2021-10-02,Changed Mind,3230.0,Refunded,6,Books
RET000442,ORD0002565,PROD0204,CUST04381,2023-11-20,Wrong Item,2231.0,Refunded,4,Office Supplies
RET000443,ORD0002565,PROD0609,CUST04381,2023-11-20,Changed Mind,3812.0,Refunded,12,Fashion
RET000444,ORD0002565,PROD0383,CUST04381,2023-11-20,Changed Mind,13722.0,Rejected,14,Fashion
RET000445,ORD0002565,PROD0664,CUST04381,2023-11-20,Defective Product,12470.0,Pending,10,Home & Kitchen
RET000446,ORD0002566,PROD0187,CUST01189,2021-01-19,Damaged in Transit,397.0,Pending,6,Books
RET000447,ORD0002566,PROD0253,CUST01189,2021-01-19,Defective Product,608.0,Refunded,5,Toys & Games
RET000448,ORD0002566,PROD0793,CUST01189,2021-01-19,Damaged in Transit,2678.0,Pending,4,Beauty & Health
RET000449,ORD0002566,PROD0416,CUST01189,2021-01-19,Damaged in Transit,2154.0,Refunded,14,Fashion
RET000450,ORD0002571,PROD0519,CUST04569,2022-03-06,Size Issue,836.0,Pending,5,Sports & Fitness
RET000451,ORD0002571,PROD0648,CUST04569,2022-03-06,Damaged in Transit,3332.0,Refunded,13,Fashion
RET000452,ORD0002571,PROD0368,CUST04569,2022-03-06,Better Price Found,4299.0,Pending,9,Beauty & Health
RET000453,ORD0002571,PROD0788,CUST04569,2022-03-06,Better Price Found,1186.0,Refunded,8,Grocery
RET000454,ORD0002584,PROD0678,CUST04611,2023-01-16,Size Issue,3322.0,Refunded,14,Office Supplies
RET000455,ORD0002584,PROD0331,CUST04611,2023-01-16,Wrong Item,4682.0,Refunded,13,Toys & Games
RET000456,ORD0002595,PROD0521,CUST01166,2023-04-09,Changed Mind,103970.0,Refunded,5,Electronics
RET000457,ORD0002595,PROD0683,CUST01166,2023-04-09,Damaged in Transit,336.0,Pending,12,Books
RET000458,ORD0002635,PROD0032,CUST02256,2023-11-27,Damaged in Transit,16898.0,Refunded,14,Home & Kitchen
RET000459,ORD0002635,PROD0574,CUST02256,2023-11-27,Better Price Found,39686.0,Refunded,8,Electronics
RET000460,ORD0002651,PROD0537,CUST01600,2022-10-04,Better Price Found,431.0,Rejected,8,Books
RET000461,ORD0002667,PROD0394,CUST02551,2022-11-04,Changed Mind,13101.0,Refunded,9,Office Supplies
RET000462,ORD0002667,PROD0013,CUST02551,2022-11-04,Wrong Item,46144.0,Refunded,11,Electronics
RET000463,ORD0002679,PROD0004,CUST02965,2023-11-09,Damaged in Transit,110284.0,Refunded,11,Home & Kitchen
RET000464,ORD0002682,PROD0117,CUST04569,2021-04-19,Size Issue,33189.0,Refunded,13,Automotive
RET000465,ORD0002693,PROD0202,CUST00460,2023-04-20,Defective Product,6479.0,Refunded,6,Sports & Fitness
RET000466,ORD0002711,PROD0631,CUST01048,2023-09-10,Size Issue,1345.0,Refunded,4,Beauty & Health
