item_id,order_id,product_id,category,subcategory,brand,quantity,mrp,discount_pct,final_price,revenue,cost,profit,profit_margin,order_date,order_year,state,return_flag
ITEM00000157,ORD0000086,PROD0194,Sports & Fitness,Yoga,Cosco,1,19614.0,40,11768.0,11768.0,6269.0,5499.0,46.73,2023-03-17,2023,West Bengal,0
ITEM00000158,ORD0000086,PROD0660,Sports & Fitness,Swimming,Decathlon,3,12620.0,35,8203.0,24609.0,17751.0,6858.0,27.87,2023-03-17,2023,West Bengal,0
ITEM00000159,ORD0000087,PROD0693,Toys & Games,Educational,Funskool,1,4032.0,25,3024.0,3024.0,2042.0,982.0,32.47,2021-01-27,2021,Uttar Pradesh,0
ITEM00000160,ORD0000087,PROD0296,Toys & Games,Board Games,Toyzone,3,4477.0,40,2686.0,8058.0,3552.0,4506.0,55.92,2021-01-27,2021,Uttar Pradesh,0
ITEM00000161,ORD0000087,PROD0611,Office Supplies,Printers,Nilkamal,1,6667.0,20,5334.0,5334.0,3006.0,2328.0,43.64,2021-01-27,2021,Uttar Pradesh,0
ITEM00000162,ORD0000088,PROD0492,Books,Self-Help,Rupa,2,1615.0,25,1211.0,2422.0,1148.0,1274.0,52.6,2024-06-29,2024,Andhra Pradesh,0
ITEM00000163,ORD0000089,PROD0428,Grocery,Staples,Aashirvaad,1,1939.0,20,1551.0,1551.0,1145.0,406.0,26.18,2020-04-09,2020,Andhra Pradesh,0
ITEM00000164,ORD0000089,PROD0662,Automotive,Tools,3M,1,17542.0,35,11402.0,11402.0,8010.0,3392.0,29.75,2020-04-09,2020,Andhra Pradesh,0
ITEM00000165,ORD0000089,PROD0527,Automotive,Tyres,Castrol,1,4744.0,35,3084.0,3084.0,1902.0,1182.0,38.33,2020-04-09,2020,Andhra Pradesh,0
ITEM00000166,ORD0000090,PROD0260,Books,Business,Oxford,1,1306.0,30,914.0,914.0,373.0,541.0,59.19,2024-08-06,2024,Tamil Nadu,0
ITEM00000167,ORD0000090,PROD0464,Beauty & Health,Medical Devices,Mamaearth,2,3812.0,15,3240.0,6480.0,4302.0,2178.0,33.61,2024-08-06,2024,Tamil Nadu,0
ITEM00000168,ORD0000091,PROD0386,Fashion,Footwear,Peter England,1,5193.0,15,4414.0,4414.0,2882.0,1532.0,34.71,2022-07-23,2022,Maharashtra,0
ITEM00000169,ORD0000092,PROD0004,Home & Kitchen,Furniture,Philips,3,32436.0,20,25949.0,77847.0,46005.0,31842.0,40.9,2024-09-04,2024,Kerala,1
ITEM00000170,ORD0000093,PROD0734,Fashion,Sunglasses,Zara,1,5362.0,25,4022.0,4022.0,2755.0,1267.0,31.5,2020-06-28,2020,Maharashtra,0
ITEM00000171,ORD0000094,PROD0782,Sports & Fitness,Cycling,Yonex,2,23247.0,15,19760.0,39520.0,24308.0,15212.0,38.49,2022-10-11,2022,Rajasthan,0
ITEM00000172,ORD0000094,PROD0502,Grocery,Staples,Haldirams,2,1290.0,25,968.0,1936.0,1420.0,516.0,26.65,2022-10-11,2022,Rajasthan,0
ITEM00000173,ORD0000095,PROD0294,Sports & Fitness,Cricket,Nivia,1,13721.0,15,11663.0,11663.0,8123.0,3540.0,30.35,2021-07-07,2021,Delhi,0
ITEM00000174,ORD0000095,PROD0653,Sports & Fitness,Cycling,Cosco,2,3851.0,5,3658.0,7316.0,3822.0,3494.0,47.76,2021-07-07,2021,Delhi,0
ITEM00000175,ORD0000096,PROD0351,Sports & Fitness,Swimming,Nivia,1,17058.0,50,8529.0,8529.0,4955.0,3574.0,41.9,2023-10-05,2023,Punjab,0
ITEM00000176,ORD0000097,PROD0629,Books,Fiction,Oxford,2,1754.0,20,1403.0,2806.0,1720.0,1086.0,38.7,2021-10-04,2021,Madhya Pradesh,0
ITEM00000177,ORD0000097,PROD0693,Toys & Games,Educational,Funskool,1,4032.0,20,3226.0,3226.0,2042.0,1184.0,36.7,2021-10-04,2021,Madhya Pradesh,0
ITEM00000178,ORD0000098,PROD0030,Sports & Fitness,Football,Cosco,3,6528.0,5,6202.0,18606.0,12060.0,6546.0,35.18,2021-03-15,2021,Uttar Pradesh,0
ITEM00000179,ORD0000098,PROD0408,Sports & Fitness,Cycling,Decathlon,2,9362.0,10,8426.0,16852.0,9632.0,7220.0,42.84,2021-03-15,2021,Uttar Pradesh,0
ITEM00000180,ORD0000099,PROD0605,Sports & Fitness,Yoga,SG,2,29976.0,0,29976.0,59952.0,25284.0,34668.0,57.83,2023-10-26,2023,Madhya Pradesh,0
ITEM00000181,ORD0000100,PROD0682,Toys & Games,Board Games,Lego,1,3971.0,25,2978.0,2978.0,1217.0,1761.0,59.13,2024-03-15,2024,Maharashtra,0
ITEM00000182,ORD0000101,PROD0450,Sports & Fitness,Cycling,Decathlon,4,9486.0,55,4269.0,17076.0,10100.0,6976.0,40.85,2021-04-26,2021,Delhi,0
ITEM00000183,ORD0000102,PROD0505,Fashion,Women Clothing,Peter England,3,5648.0,10,5083.0,15249.0,10488.0,4761.0,31.22,2022-08-04,2022,Madhya Pradesh,0
ITEM00000184,ORD0000103,PROD0095,Toys & Games,Educational,Funskool,1,2477.0,60,991.0,991.0,738.0,253.0,25.53,2022-01-22,2022,Punjab,0
ITEM00000185,ORD0000104,PROD0383,Fashion,Sunglasses,Puma,1,14444.0,5,13722.0,13722.0,7600.0,6122.0,44.61,2024-01-16,2024,Kerala,0
ITEM00000186,ORD0000104,PROD0308,Office Supplies,Furniture,Faber-Castell,1,8147.0,25,6110.0,6110.0,4061.0,2049.0,33.54,2024-01-16,2024,Kerala,0
ITEM00000187,ORD0000105,PROD0160,Fashion,Footwear,Puma,3,7428.0,30,5200.0,15600.0,9468.0,6132.0,39.31,2024-04-05,2024,Gujarat,0
ITEM00000188,ORD0000106,PROD0163,Beauty & Health,Medical Devices,Himalaya,2,3530.0,15,3000.0,6000.0,2626.0,3374.0,56.23,2020-07-05,2020,Rajasthan,0
ITEM00000189,ORD0000106,PROD0349,Toys & Games,Electronic Toys,Funskool,1,319.0,60,128.0,128.0,90.0,38.0,29.69,2020-07-05,2020,Rajasthan,0
ITEM00000190,ORD0000107,PROD0521,Electronics,TV & Monitors,Sony,3,129962.0,10,116966.0,350898.0,143001.0,207897.0,59.25,2022-04-07,2022,Andhra Pradesh,0
ITEM00000191,ORD0000108,PROD0748,Beauty & Health,Skincare,Himalaya,1,2919.0,20,2335.0,2335.0,1420.0,915.0,39.19,2020-11-18,2020,Maharashtra,0
ITEM00000192,ORD0000109,PROD0188,Books,Non-Fiction,Scholastic,4,1575.0,55,709.0,2836.0,1872.0,964.0,33.99,2024-05-01,2024,Delhi,1
ITEM00000193,ORD0000110,PROD0492,Books,Self-Help,Rupa,2,1615.0,30,1130.0,2260.0,1148.0,1112.0,49.2,2022-04-03,2022,Andhra Pradesh,0
ITEM00000194,ORD0000110,PROD0701,Home & Kitchen,Lighting,Prestige,2,28807.0,5,27367.0,54734.0,38294.0,16440.0,30.04,2022-04-03,2022,Andhra Pradesh,0
ITEM00000195,ORD0000111,PROD0256,Home & Kitchen,Furniture,Godrej,2,6550.0,30,4585.0,9170.0,4836.0,4334.0,47.26,2024-03-15,2024,West Bengal,0
ITEM00000196,ORD0000112,PROD0689,Sports & Fitness,Cycling,Yonex,2,6339.0,50,3170.0,6340.0,3976.0,2364.0,37.29,2021-03-21,2021,Bihar,1
ITEM00000197,ORD0000112,PROD0749,Fashion,Sunglasses,Peter England,4,10888.0,60,4355.0,17420.0,14208.0,3212.0,18.44,2021-03-21,2021,Bihar,1
ITEM00000198,ORD0000113,PROD0568,Fashion,Sunglasses,Bata,2,12288.0,10,11059.0,22118.0,10656.0,11462.0,51.82,2023-12-18,2023,Punjab,0
ITEM00000199,ORD0000113,PROD0417,Automotive,Oils & Fluids,Castrol,2,6569.0,50,3284.0,6568.0,3738.0,2830.0,43.09,2023-12-18,2023,Punjab,0
ITEM00000200,ORD0000113,PROD0648,Fashion,Bags & Wallets,Fabindia,2,6663.0,55,2998.0,5996.0,3028.0,2968.0,49.5,2023-12-18,2023,Punjab,0
ITEM00000201,ORD0000113,PROD0523,Automotive,Car Accessories,MRF,2,17746.0,40,10648.0,21296.0,12850.0,8446.0,39.66,2023-12-18,2023,Punjab,0
ITEM00000202,ORD0000114,PROD0037,Beauty & Health,Medical Devices,Biotique,1,648.0,35,421.0,421.0,313.0,108.0,25.65,2024-07-01,2024,Punjab,0
ITEM00000203,ORD0000115,PROD0539,Home & Kitchen,Cookware,Nilkamal,2,8343.0,10,7509.0,15018.0,9162.0,5856.0,38.99,2021-06-15,2021,Madhya Pradesh,0
ITEM00000204,ORD0000115,PROD0065,Beauty & Health,Supplements,Lakme,2,1996.0,50,998.0,1996.0,894.0,1102.0,55.21,2021-06-15,2021,Madhya Pradesh,0
ITEM00000205,ORD0000115,PROD0423,Electronics,Smart Watches,Xiaomi,2,20209.0,25,15157.0,30314.0,14564.0,15750.0,51.96,2021-06-15,2021,Madhya Pradesh,0
ITEM00000206,ORD0000116,PROD0111,Toys & Games,Board Games,Fisher-Price,1,6550.0,10,5895.0,5895.0,3345.0,2550.0,43.26,2020-09-07,2020,Gujarat,0
ITEM00000207,ORD0000117,PROD0570,Books,Non-Fiction,S.Chand,1,1313.0,5,1247.0,1247.0,662.0,585.0,46.91,2023-05-29,2023,Punjab,1
ITEM00000208,ORD0000118,PROD0425,Sports & Fitness,Football,Reebok,1,18434.0,50,9217.0,9217.0,5982.0,3235.0,35.1,2024-11-01,2024,Rajasthan,1
ITEM00000209,ORD0000119,PROD0109,Electronics,Headphones,Boat,1,33134.0,10,29821.0,29821.0,17957.0,11864.0,39.78,2020-07-04,2020,Kerala,0
ITEM00000210,ORD0000119,PROD0012,Grocery,Dairy,Dabur,1,1041.0,55,468.0,468.0,323.0,145.0,30.98,2020-07-04,2020,Kerala,0
ITEM00000211,ORD0000119,PROD0591,Grocery,Organic,Nestle,1,1112.0,30,778.0,778.0,511.0,267.0,34.32,2020-07-04,2020,Kerala,0
ITEM00000212,ORD0000120,PROD0762,Automotive,Tyres,3M,2,17305.0,60,6922.0,13844.0,8964.0,4880.0,35.25,2024-01-26,2024,Uttar Pradesh,0
ITEM00000213,ORD0000121,PROD0605,Sports & Fitness,Yoga,SG,2,29976.0,0,29976.0,59952.0,25284.0,34668.0,57.83,2020-07-07,2020,Punjab,0
ITEM00000214,ORD0000121,PROD0727,Office Supplies,Stationery,Nilkamal,1,5531.0,20,4425.0,4425.0,2809.0,1616.0,36.52,2020-07-07,2020,Punjab,0
ITEM00000215,ORD0000121,PROD0696,Books,Non-Fiction,S.Chand,1,776.0,30,543.0,543.0,315.0,228.0,41.99,2020-07-07,2020,Punjab,0
ITEM00000216,ORD0000122,PROD0541,Office Supplies,Printers,Nilkamal,1,3095.0,20,2476.0,2476.0,1661.0,815.0,32.92,2020-01-18,2020,Rajasthan,0
ITEM00000217,ORD0000123,PROD0714,Sports & Fitness,Yoga,SG,2,8989.0,25,6742.0,13484.0,7900.0,5584.0,41.41,2021-05-07,2021,Kerala,0
ITEM00000218,ORD0000123,PROD0681,Beauty & Health,Supplements,LOreal,1,3918.0,15,3330.0,3330.0,1866.0,1464.0,43.96,2021-05-07,2021,Kerala,0
ITEM00000219,ORD0000124,PROD0457,Fashion,Jewellery,Bata,2,5501.0,0,5501.0,11002.0,5822.0,5180.0,47.08,2020-03-23,2020,Andhra Pradesh,0
ITEM00000220,ORD0000124,PROD0773,Grocery,Snacks,Haldirams,1,1000.0,40,600.0,600.0,299.0,301.0,50.17,2020-03-23,2020,Andhra Pradesh,0
ITEM00000221,ORD0000124,PROD0494,Automotive,Tyres,3M,2,19229.0,0,19229.0,38458.0,20462.0,17996.0,46.79,2020-03-23,2020,Andhra Pradesh,0
ITEM00000222,ORD0000124,PROD0764,Books,Self-Help,S.Chand,1,232.0,35,151.0,151.0,99.0,52.0,34.44,2020-03-23,2020,Andhra Pradesh,0
ITEM00000223,ORD0000124,PROD0545,Electronics,TV & Monitors,OnePlus,1,128338.0,30,89837.0,89837.0,59164.0,30673.0,34.14,2020-03-23,2020,Andhra Pradesh,0
ITEM00000224,ORD0000125,PROD0414,Books,Children,Rupa,1,896.0,15,762.0,762.0,528.0,234.0,30.71,2024-10-17,2024,Karnataka,0
ITEM00000225,ORD0000126,PROD0208,Sports & Fitness,Football,Yonex,2,21417.0,15,18204.0,36408.0,20496.0,15912.0,43.7,2023-11-04,2023,West Bengal,0
ITEM00000226,ORD0000127,PROD0175,Grocery,Spices,Haldirams,2,596.0,25,447.0,894.0,382.0,512.0,57.27,2023-07-12,2023,Haryana,0
ITEM00000227,ORD0000128,PROD0282,Books,Business,Rupa,2,1700.0,5,1615.0,3230.0,1578.0,1652.0,51.15,2022-01-06,2022,West Bengal,0
ITEM00000228,ORD0000128,PROD0662,Automotive,Tools,3M,3,17542.0,35,11402.0,34206.0,24030.0,10176.0,29.75,2022-01-06,2022,West Bengal,0
ITEM00000229,ORD0000128,PROD0593,Home & Kitchen,Furniture,Prestige,2,11537.0,20,9230.0,18460.0,11460.0,7000.0,37.92,2022-01-06,2022,West Bengal,0
ITEM00000230,ORD0000129,PROD0014,Beauty & Health,Supplements,Biotique,1,2681.0,15,2279.0,2279.0,1531.0,748.0,32.82,2024-08-09,2024,Uttar Pradesh,0
ITEM00000231,ORD0000130,PROD0045,Grocery,Organic,Nestle,2,1620.0,0,1620.0,3240.0,1552.0,1688.0,52.1,2024-07-05,2024,Bihar,0
ITEM00000232,ORD0000130,PROD0701,Home & Kitchen,Lighting,Prestige,1,28807.0,5,27367.0,27367.0,19147.0,8220.0,30.04,2024-07-05,2024,Bihar,0
ITEM00000233,ORD0000131,PROD0040,Grocery,Staples,Amul,1,1590.0,10,1431.0,1431.0,923.0,508.0,35.5,2021-12-29,2021,Uttar Pradesh,1
ITEM00000234,ORD0000131,PROD0281,Grocery,Dairy,Dabur,1,1402.0,20,1122.0,1122.0,669.0,453.0,40.37,2021-12-29,2021,Uttar Pradesh,1
ITEM00000235,ORD0000131,PROD0501,Home & Kitchen,Storage,Prestige,1,24470.0,15,20800.0,20800.0,13423.0,7377.0,35.47,2021-12-29,2021,Uttar Pradesh,1
ITEM00000236,ORD0000132,PROD0690,Books,Self-Help,HarperCollins,1,491.0,30,344.0,344.0,156.0,188.0,54.65,2023-05-29,2023,Haryana,0
ITEM00000237,ORD0000132,PROD0455,Automotive,Oils & Fluids,Meguiars,2,17730.0,40,10638.0,21276.0,13310.0,7966.0,37.44,2023-05-29,2023,Haryana,0
ITEM00000238,ORD0000132,PROD0054,Office Supplies,Whiteboards,Faber-Castell,2,1371.0,35,891.0,1782.0,1088.0,694.0,38.95,2023-05-29,2023,Haryana,0
ITEM00000239,ORD0000132,PROD0558,Sports & Fitness,Swimming,Reebok,1,14488.0,50,7244.0,7244.0,3122.0,4122.0,56.9,2023-05-29,2023,Haryana,0
ITEM00000240,ORD0000133,PROD0461,Office Supplies,Stationery,Nilkamal,1,573.0,30,401.0,401.0,171.0,230.0,57.36,2022-07-15,2022,Rajasthan,0
ITEM00000241,ORD0000134,PROD0127,Sports & Fitness,Cycling,Yonex,2,1067.0,10,960.0,1920.0,962.0,958.0,49.9,2020-04-22,2020,Delhi,0
ITEM00000242,ORD0000134,PROD0174,Toys & Games,Outdoor,Funskool,3,1259.0,10,1133.0,3399.0,1590.0,1809.0,53.22,2020-04-22,2020,Delhi,0
ITEM00000243,ORD0000135,PROD0054,Office Supplies,Whiteboards,Faber-Castell,1,1371.0,35,891.0,891.0,544.0,347.0,38.95,2024-12-21,2024,Punjab,0
ITEM00000244,ORD0000136,PROD0040,Grocery,Staples,Amul,1,1590.0,15,1352.0,1352.0,923.0,429.0,31.73,2022-12-17,2022,Uttar Pradesh,0
ITEM00000245,ORD0000137,PROD0564,Office Supplies,Furniture,Nilkamal,1,8352.0,20,6682.0,6682.0,4418.0,2264.0,33.88,2024-11-14,2024,Maharashtra,0
ITEM00000246,ORD0000137,PROD0673,Electronics,Tablets,Boat,1,46741.0,5,44404.0,44404.0,19192.0,25212.0,56.78,2024-11-14,2024,Maharashtra,0
ITEM00000247,ORD0000138,PROD0060,Fashion,Sunglasses,Bata,1,9261.0,15,7872.0,7872.0,3162.0,4710.0,59.83,2022-07-14,2022,Telangana,0
ITEM00000248,ORD0000138,PROD0235,Toys & Games,Electronic Toys,Mattel,1,3963.0,15,3369.0,3369.0,1999.0,1370.0,40.66,2022-07-14,2022,Telangana,0
ITEM00000249,ORD0000138,PROD0075,Grocery,Organic,Haldirams,1,774.0,50,387.0,387.0,212.0,175.0,45.22,2022-07-14,2022,Telangana,0
ITEM00000250,ORD0000139,PROD0253,Toys & Games,Electronic Toys,Funskool,1,608.0,50,304.0,304.0,139.0,165.0,54.28,2021-10-04,2021,Kerala,0
ITEM00000251,ORD0000139,PROD0080,Sports & Fitness,Yoga,Nivia,1,14321.0,10,12889.0,12889.0,6737.0,6152.0,47.73,2021-10-04,2021,Kerala,0
ITEM00000252,ORD0000140,PROD0283,Grocery,Staples,Nestle,1,638.0,55,287.0,287.0,165.0,122.0,42.51,2024-07-31,2024,Andhra Pradesh,0
ITEM00000253,ORD0000141,PROD0046,Electronics,Laptops,Xiaomi,1,29111.0,50,14556.0,14556.0,7783.0,6773.0,46.53,2020-06-17,2020,Tamil Nadu,0
ITEM00000254,ORD0000142,PROD0567,Office Supplies,Printers,Classmate,1,359.0,5,341.0,341.0,207.0,134.0,39.3,2023-10-26,2023,Telangana,0
ITEM00000255,ORD0000143,PROD0041,Electronics,Headphones,Xiaomi,3,121574.0,20,97259.0,291777.0,131439.0,160338.0,54.95,2024-12-28,2024,Karnataka,0
ITEM00000256,ORD0000143,PROD0430,Sports & Fitness,Cycling,Nivia,1,23268.0,25,17451.0,17451.0,9233.0,8218.0,47.09,2024-12-28,2024,Karnataka,0
ITEM00000257,ORD0000143,PROD0034,Electronics,Laptops,Sony,1,47628.0,5,45247.0,45247.0,23838.0,21409.0,47.32,2024-12-28,2024,Karnataka,0
ITEM00000258,ORD0000143,PROD0287,Automotive,Tyres,MRF,1,4307.0,20,3446.0,3446.0,1958.0,1488.0,43.18,2024-12-28,2024,Karnataka,0
ITEM00000259,ORD0000144,PROD0636,Electronics,Headphones,OnePlus,1,79902.0,55,35956.0,35956.0,23646.0,12310.0,34.24,2020-06-18,2020,Punjab,0
ITEM00000260,ORD0000145,PROD0048,Automotive,Oils & Fluids,Meguiars,1,1128.0,60,451.0,451.0,237.0,214.0,47.45,2020-01-03,2020,Maharashtra,0
ITEM00000261,ORD0000146,PROD0248,Grocery,Dairy,Britannia,1,1508.0,15,1282.0,1282.0,574.0,708.0,55.23,2021-01-24,2021,Maharashtra,0
ITEM00000262,ORD0000147,PROD0455,Automotive,Oils & Fluids,Meguiars,1,17730.0,40,10638.0,10638.0,6655.0,3983.0,37.44,2022-04-03,2022,West Bengal,0
ITEM00000263,ORD0000148,PROD0265,Toys & Games,Educational,Lego,1,2808.0,10,2527.0,2527.0,1432.0,1095.0,43.33,2021-10-15,2021,Uttar Pradesh,0
ITEM00000264,ORD0000148,PROD0796,Office Supplies,Printers,Canon,2,2781.0,25,2086.0,4172.0,2276.0,1896.0,45.45,2021-10-15,2021,Uttar Pradesh,0
ITEM00000265,ORD0000149,PROD0409,Office Supplies,Whiteboards,Nilkamal,1,8552.0,25,6414.0,6414.0,4132.0,2282.0,35.58,2020-10-14,2020,Tamil Nadu,0
ITEM00000266,ORD0000150,PROD0062,Office Supplies,Stationery,Canon,2,5624.0,0,5624.0,11248.0,6920.0,4328.0,38.48,2022-05-17,2022,Andhra Pradesh,0
ITEM00000267,ORD0000151,PROD0762,Automotive,Tyres,3M,2,17305.0,60,6922.0,13844.0,8964.0,4880.0,35.25,2020-08-28,2020,Andhra Pradesh,0
ITEM00000268,ORD0000152,PROD0509,Electronics,Cameras,OnePlus,2,34210.0,20,27368.0,54736.0,25046.0,29690.0,54.24,2023-07-04,2023,Gujarat,0
ITEM00000269,ORD0000153,PROD0462,Electronics,Mobile Phones,Xiaomi,2,132587.0,25,99440.0,198880.0,82418.0,116462.0,58.56,2022-01-02,2022,Madhya Pradesh,0
ITEM00000270,ORD0000154,PROD0038,Beauty & Health,Supplements,Patanjali,1,3999.0,0,3999.0,3999.0,1720.0,2279.0,56.99,2020-12-06,2020,Madhya Pradesh,0
ITEM00000271,ORD0000154,PROD0688,Office Supplies,Stationery,Canon,1,4783.0,5,4544.0,4544.0,2322.0,2222.0,48.9,2020-12-06,2020,Madhya Pradesh,0
ITEM00000272,ORD0000155,PROD0734,Fashion,Sunglasses,Zara,1,5362.0,30,3753.0,3753.0,2755.0,998.0,26.59,2023-12-11,2023,West Bengal,0
ITEM00000273,ORD0000156,PROD0453,Beauty & Health,Medical Devices,Biotique,1,771.0,10,694.0,694.0,421.0,273.0,39.34,2023-12-06,2023,Telangana,0
ITEM00000274,ORD0000157,PROD0761,Books,Self-Help,Penguin,1,1703.0,10,1533.0,1533.0,716.0,817.0,53.29,2021-10-19,2021,Delhi,0
ITEM00000275,ORD0000158,PROD0465,Grocery,Spices,Amul,2,573.0,0,573.0,1146.0,710.0,436.0,38.05,2020-10-16,2020,Punjab,0
ITEM00000276,ORD0000158,PROD0133,Office Supplies,Whiteboards,Canon,1,5687.0,50,2844.0,2844.0,1896.0,948.0,33.33,2020-10-16,2020,Punjab,0
ITEM00000277,ORD0000158,PROD0543,Automotive,Tools,CEAT,2,4763.0,20,3810.0,7620.0,3254.0,4366.0,57.3,2020-10-16,2020,Punjab,0
ITEM00000278,ORD0000159,PROD0015,Fashion,Jewellery,Peter England,4,12815.0,50,6408.0,25632.0,17236.0,8396.0,32.76,2023-10-16,2023,Karnataka,0
ITEM00000279,ORD0000160,PROD0021,Beauty & Health,Supplements,Mamaearth,1,4040.0,0,4040.0,4040.0,2352.0,1688.0,41.78,2022-08-25,2022,Haryana,0
ITEM00000280,ORD0000161,PROD0397,Automotive,Bike Accessories,Bosch,1,2903.0,30,2032.0,2032.0,1136.0,896.0,44.09,2024-06-26,2024,Madhya Pradesh,0
ITEM00000281,ORD0000162,PROD0481,Beauty & Health,Haircare,Himalaya,2,3951.0,10,3556.0,7112.0,3800.0,3312.0,46.57,2024-01-13,2024,Kerala,1
ITEM00000282,ORD0000163,PROD0761,Books,Self-Help,Penguin,1,1703.0,10,1533.0,1533.0,716.0,817.0,53.29,2023-08-15,2023,Kerala,0
ITEM00000283,ORD0000163,PROD0694,Sports & Fitness,Football,Yonex,2,22061.0,50,11030.0,22060.0,17602.0,4458.0,20.21,2023-08-15,2023,Kerala,0
ITEM00000284,ORD0000164,PROD0005,Automotive,Bike Accessories,Bosch,1,11739.0,45,6456.0,6456.0,3431.0,3025.0,46.86,2020-05-08,2020,Tamil Nadu,0
ITEM00000285,ORD0000165,PROD0629,Books,Fiction,Oxford,1,1754.0,20,1403.0,1403.0,860.0,543.0,38.7,2020-10-31,2020,Punjab,0
ITEM00000286,ORD0000166,PROD0350,Sports & Fitness,Gym Equipment,SG,2,23738.0,50,11869.0,23738.0,13152.0,10586.0,44.6,2023-01-15,2023,Haryana,1
ITEM00000287,ORD0000167,PROD0694,Sports & Fitness,Football,Yonex,1,22061.0,40,13237.0,13237.0,8801.0,4436.0,33.51,2022-04-02,2022,Haryana,1
ITEM00000288,ORD0000167,PROD0570,Books,Non-Fiction,S.Chand,2,1313.0,10,1182.0,2364.0,1324.0,1040.0,43.99,2022-04-02,2022,Haryana,1
ITEM00000289,ORD0000167,PROD0340,Beauty & Health,Supplements,Himalaya,1,1203.0,5,1143.0,1143.0,474.0,669.0,58.53,2022-04-02,2022,Haryana,1
ITEM00000290,ORD0000167,PROD0405,Fashion,Women Clothing,Zara,2,4435.0,20,3548.0,7096.0,3470.0,3626.0,51.1,2022-04-02,2022,Haryana,1
ITEM00000291,ORD0000168,PROD0341,Fashion,Men Clothing,Bata,1,7701.0,20,6161.0,6161.0,2515.0,3646.0,59.18,2020-09-16,2020,Maharashtra,0
ITEM00000292,ORD0000168,PROD0655,Automotive,Tyres,Bosch,1,3864.0,60,1546.0,1546.0,1310.0,236.0,15.27,2020-09-16,2020,Maharashtra,0
ITEM00000293,ORD0000169,PROD0478,Beauty & Health,Medical Devices,Patanjali,1,4850.0,35,3152.0,3152.0,1577.0,1575.0,49.97,2020-12-06,2020,Tamil Nadu,0
ITEM00000294,ORD0000170,PROD0262,Home & Kitchen,Decor,Hawkins,1,42652.0,30,29856.0,29856.0,12649.0,17207.0,57.63,2024-07-13,2024,Maharashtra,1
ITEM00000295,ORD0000170,PROD0061,Home & Kitchen,Storage,Nilkamal,1,38034.0,50,19017.0,19017.0,7613.0,11404.0,59.97,2024-07-13,2024,Maharashtra,1
ITEM00000296,ORD0000170,PROD0790,Fashion,Men Clothing,H&M,2,9153.0,50,4576.0,9152.0,5074.0,4078.0,44.56,2024-07-13,2024,Maharashtra,1
ITEM00000297,ORD0000171,PROD0106,Books,Fiction,Rupa,3,626.0,25,470.0,1410.0,789.0,621.0,44.04,2024-01-03,2024,Telangana,0
ITEM00000298,ORD0000172,PROD0696,Books,Non-Fiction,S.Chand,2,776.0,20,621.0,1242.0,630.0,612.0,49.28,2020-12-18,2020,Karnataka,0
ITEM00000299,ORD0000173,PROD0344,Fashion,Bags & Wallets,Zara,1,13680.0,15,11628.0,11628.0,7650.0,3978.0,34.21,2023-02-01,2023,Karnataka,0
ITEM00000300,ORD0000173,PROD0460,Electronics,TV & Monitors,Apple,4,14488.0,20,11590.0,46360.0,24608.0,21752.0,46.92,2023-02-01,2023,Karnataka,0
ITEM00000301,ORD0000174,PROD0138,Fashion,Men Clothing,Adidas,1,6054.0,25,4540.0,4540.0,2989.0,1551.0,34.16,2020-01-04,2020,Haryana,0
ITEM00000302,ORD0000175,PROD0321,Home & Kitchen,Cleaning,Prestige,1,17157.0,5,16299.0,16299.0,11104.0,5195.0,31.87,2024-06-29,2024,Gujarat,0
ITEM00000303,ORD0000176,PROD0362,Electronics,Tablets,Xiaomi,1,78243.0,5,74331.0,74331.0,34036.0,40295.0,54.21,2023-02-19,2023,Delhi,0
ITEM00000304,ORD0000177,PROD0056,Beauty & Health,Makeup,LOreal,2,2744.0,5,2607.0,5214.0,2330.0,2884.0,55.31,2023-03-13,2023,Madhya Pradesh,1
ITEM00000305,ORD0000178,PROD0283,Grocery,Staples,Nestle,1,638.0,50,319.0,319.0,165.0,154.0,48.28,2021-02-09,2021,Madhya Pradesh,1
ITEM00000306,ORD0000179,PROD0616,Automotive,Bike Accessories,CEAT,2,14585.0,20,11668.0,23336.0,14810.0,8526.0,36.54,2021-03-15,2021,Haryana,0
ITEM00000307,ORD0000179,PROD0185,Fashion,Footwear,Puma,1,7945.0,5,7548.0,7548.0,3083.0,4465.0,59.15,2021-03-15,2021,Haryana,0
ITEM00000308,ORD0000180,PROD0699,Automotive,Tools,Bosch,1,8501.0,0,8501.0,8501.0,4208.0,4293.0,50.5,2021-03-30,2021,Bihar,0
ITEM00000309,ORD0000180,PROD0382,Beauty & Health,Makeup,Lakme,1,1362.0,25,1022.0,1022.0,693.0,329.0,32.19,2021-03-30,2021,Bihar,0
ITEM00000310,ORD0000180,PROD0780,Electronics,TV & Monitors,Realme,1,12477.0,50,6238.0,6238.0,3270.0,2968.0,47.58,2021-03-30,2021,Bihar,0
ITEM00000311,ORD0000180,PROD0233,Electronics,Cameras,Boat,1,91946.0,55,41376.0,41376.0,22867.0,18509.0,44.73,2021-03-30,2021,Bihar,0
ITEM00000312,ORD0000181,PROD0121,Office Supplies,Storage,Canon,1,9865.0,20,7892.0,7892.0,4241.0,3651.0,46.26,2023-08-11,2023,Telangana,0
