product_id,product_name,category,subcategory,brand,mrp,selling_price,discount_pct,cost_price,weight_kg,rating,review_count,stock_quantity,is_active,launch_date,supplier_id
PROD0715,Hawkins Cookware 235,Home & Kitchen,Cookware,Hawkins,1997.0,998.0,50,481.0,14.67,2.7,3615,44,1,2021-07-27,SUP035
PROD0716,Fisher-Price Educational 408,Toys & Games,Educational,Fisher-Price,6084.0,5476.0,10,2414.0,0.66,2.7,1844,420,1,2021-01-20,SUP017
PROD0717,Philips Cleaning 602,Home & Kitchen,Cleaning,Philips,14735.0,8841.0,40,5747.0,12.01,4.9,436,28,1,2021-06-30,SUP026
PROD0718,Prestige Bedding 401,Home & Kitchen,Bedding,Prestige,11951.0,11353.0,5,7725.0,6.08,4.4,76,55,1,2020-10-22,SUP006
PROD0719,HarperCollins Business 655,Books,Business,HarperCollins,1956.0,1369.0,30,734.0,1.11,2.7,495,33,1,2018-10-03,SUP042
PROD0720,Nilkamal Lighting 663,Home & Kitchen,Lighting,Nilkamal,18937.0,17043.0,10,11545.0,0.53,4.6,3679,185,1,2021-12-11,SUP030
PROD0721,Aashirvaad Beverages 398,Grocery,Beverages,Aashirvaad,1586.0,1586.0,0,778.0,11.52,3.9,4421,37,1,2019-12-03,SUP025
PROD0722,Britannia Dairy 590,Grocery,Dairy,Britannia,1637.0,1473.0,10,735.0,13.78,2.5,3469,232,1,2018-08-16,SUP004
PROD0723,Biotique Makeup 431,Beauty & Health,Makeup,Biotique,3472.0,3125.0,10,1577.0,5.27,3.9,2377,399,1,2022-05-04,SUP016
PROD0724,Nestle Beverages 601,Grocery,Beverages,Nestle,873.0,873.0,0,423.0,3.17,3.4,3426,1,1,2022-11-18,SUP007
PROD0725,Faber-Castell Whiteboards 313,Office Supplies,Whiteboards,Faber-Castell,1493.0,746.0,50,413.0,5.81,3.8,2148,369,1,2021-02-10,SUP013
PROD0726,Apple Cameras 787,Electronics,Cameras,Apple,66337.0,49753.0,25,21486.0,4.51,3.0,3795,473,1,2021-03-14,SUP011
PROD0727,Nilkamal Stationery 888,Office Supplies,Stationery,Nilkamal,5531.0,4978.0,10,2809.0,8.55,4.1,1165,244,1,2022-10-28,SUP034
PROD0728,Nike Bags & Wallets 240,Fashion,Bags & Wallets,Nike,13752.0,11002.0,20,5579.0,6.61,4.6,1231,62,1,2021-04-17,SUP014
PROD0729,S.Chand Self-Help 842,Books,Self-Help,S.Chand,849.0,764.0,10,360.0,0.18,3.2,1587,116,1,2018-03-05,SUP032
PROD0730,Aashirvaad Beverages 430,Grocery,Beverages,Aashirvaad,696.0,626.0,10,405.0,8.25,3.3,4155,292,1,2018-01-02,SUP014
PROD0731,Bata Men Clothing 675,Fashion,Men Clothing,Bata,7882.0,6700.0,15,4408.0,1.22,4.8,2524,257,1,2021-04-22,SUP026
PROD0732,Britannia Staples 493,Grocery,Staples,Britannia,1921.0,1441.0,25,637.0,4.3,3.6,2300,39,1,2019-06-13,SUP033
PROD0733,CEAT Car Accessories 808,Automotive,Car Accessories,CEAT,18650.0,16785.0,10,11481.0,11.25,4.4,287,260,1,2022-08-07,SUP046
PROD0734,Zara Sunglasses 468,Fashion,Sunglasses,Zara,5362.0,4022.0,25,2755.0,14.8,3.5,3838,78,1,2022-04-03,SUP047
PROD0735,Nilkamal Furniture 630,Office Supplies,Furniture,Nilkamal,3313.0,1988.0,40,936.0,1.52,3.7,3389,91,1,2022-10-03,SUP030
PROD0736,Philips Furniture 194,Home & Kitchen,Furniture,Philips,49223.0,36917.0,25,20586.0,4.76,3.2,3300,334,1,2018-05-09,SUP018
PROD0737,Biotique Skincare 638,Beauty & Health,Skincare,Biotique,1299.0,1104.0,15,480.0,9.64,2.7,3832,163,1,2021-10-30,SUP044
PROD0738,Biotique Supplements 149,Beauty & Health,Supplements,Biotique,2637.0,2637.0,0,1749.0,8.02,4.9,984,226,1,2018-10-31,SUP003
PROD0739,Puma Footwear 919,Fashion,Footwear,Puma,12802.0,7681.0,40,4234.0,9.93,3.6,1467,152,1,2021-05-11,SUP008
PROD0740,Dabur Staples 620,Grocery,Staples,Dabur,1228.0,1105.0,10,551.0,10.35,3.5,1704,423,1,2018-09-09,SUP037
PROD0741,H&M Footwear 659,Fashion,Footwear,H&M,10535.0,7374.0,30,3499.0,3.06,3.5,2510,86,1,2019-02-09,SUP049
PROD0742,Penguin Fiction 176,Books,Fiction,Penguin,257.0,206.0,20,103.0,6.33,3.9,1556,53,1,2019-11-28,SUP011
PROD0743,Patanjali Makeup 692,Beauty & Health,Makeup,Patanjali,3563.0,2494.0,30,1235.0,14.69,4.4,1492,342,1,2022-08-03,SUP003
PROD0744,Amul Dairy 235,Grocery,Dairy,Amul,391.0,313.0,20,206.0,12.76,3.9,4745,440,1,2020-05-30,SUP007
PROD0745,Nilkamal Lighting 368,Home & Kitchen,Lighting,Nilkamal,38050.0,32342.0,15,17359.0,8.88,4.1,1849,276,1,2022-11-05,SUP015
PROD0746,Aashirvaad Spices 667,Grocery,Spices,Aashirvaad,597.0,298.0,50,193.0,8.44,4.8,2966,460,1,2019-12-26,SUP005
PROD0747,H&M Men Clothing 612,Fashion,Men Clothing,H&M,5128.0,4872.0,5,2830.0,13.64,4.8,4913,332,1,2022-03-05,SUP017
PROD0748,Himalaya Skincare 516,Beauty & Health,Skincare,Himalaya,2919.0,2627.0,10,1420.0,13.91,2.9,2239,435,1,2018-10-14,SUP020
PROD0749,Peter England Sunglasses 738,Fashion,Sunglasses,Peter England,10888.0,5444.0,50,3552.0,10.57,2.9,1792,219,1,2021-04-27,SUP035
PROD0750,Patanjali Haircare 524,Beauty & Health,Haircare,Patanjali,852.0,426.0,50,247.0,0.76,3.5,4794,68,1,2021-09-11,SUP046
PROD0751,Amul Organic 992,Grocery,Organic,Amul,785.0,706.0,10,404.0,12.82,4.0,3723,440,1,2020-10-05,SUP038
PROD0752,Classmate Whiteboards 294,Office Supplies,Whiteboards,Classmate,105.0,100.0,5,50.0,0.45,3.8,4194,109,1,2021-07-04,SUP022
PROD0753,Nilkamal Furniture 559,Office Supplies,Furniture,Nilkamal,7577.0,6819.0,10,3131.0,12.38,4.8,1303,263,1,2019-03-22,SUP033
PROD0754,Nilkamal Storage 253,Office Supplies,Storage,Nilkamal,6693.0,6693.0,0,3273.0,9.67,4.8,267,186,1,2018-02-24,SUP030
PROD0755,Boat Headphones 625,Electronics,Headphones,Boat,137755.0,110204.0,20,77043.0,0.43,3.9,1791,233,1,2020-11-23,SUP018
PROD0756,Bosch Bike Accessories 216,Automotive,Bike Accessories,Bosch,6975.0,6626.0,5,4277.0,1.93,4.7,2758,291,1,2022-05-24,SUP006
PROD0757,Britannia Organic 168,Grocery,Organic,Britannia,1827.0,1644.0,10,763.0,1.11,3.1,1233,68,1,2021-06-24,SUP005
PROD0758,Toyzone Outdoor 810,Toys & Games,Outdoor,Toyzone,3334.0,1667.0,50,727.0,7.18,3.7,1848,46,1,2018-10-27,SUP010
PROD0759,Toyzone Outdoor 991,Toys & Games,Outdoor,Toyzone,6886.0,6886.0,0,3076.0,11.09,2.7,928,50,1,2019-05-19,SUP037
PROD0760,Nike Women Clothing 543,Fashion,Women Clothing,Nike,7587.0,7587.0,0,3168.0,6.06,3.7,2975,200,1,2022-10-10,SUP032
PROD0761,Penguin Self-Help 236,Books,Self-Help,Penguin,1703.0,1533.0,10,716.0,5.46,3.6,3367,488,1,2022-03-21,SUP048
PROD0762,3M Tyres 277,Automotive,Tyres,3M,17305.0,8652.0,50,4482.0,0.59,3.9,4386,77,1,2018-12-29,SUP015
PROD0763,Classmate Printers 337,Office Supplies,Printers,Classmate,7551.0,5286.0,30,3172.0,4.7,3.1,110,229,1,2018-08-12,SUP004
PROD0764,S.Chand Self-Help 463,Books,Self-Help,S.Chand,232.0,174.0,25,99.0,3.93,4.7,132,435,1,2018-05-11,SUP015
PROD0765,Hawkins Decor 848,Home & Kitchen,Decor,Hawkins,8385.0,7546.0,10,3978.0,9.58,3.5,260,0,1,2021-12-12,SUP001
PROD0766,Asian Paints Cleaning 296,Home & Kitchen,Cleaning,Asian Paints,22540.0,18032.0,20,9985.0,11.03,4.6,4436,210,1,2022-02-14,SUP022
PROD0767,Canon Furniture 377,Office Supplies,Furniture,Canon,3166.0,1583.0,50,719.0,9.52,3.6,4226,371,0,2020-05-21,SUP012
PROD0768,Oxford Non-Fiction 575,Books,Non-Fiction,Oxford,1198.0,1078.0,10,640.0,7.66,2.9,4219,455,1,2021-04-05,SUP004
PROD0769,Castrol Car Accessories 730,Automotive,Car Accessories,Castrol,6573.0,5258.0,20,3058.0,8.27,2.8,2668,393,1,2019-12-09,SUP030
PROD0770,Oxford Children 135,Books,Children,Oxford,165.0,165.0,0,92.0,12.96,3.3,2425,15,1,2022-02-05,SUP044
PROD0771,Zara Jewellery 117,Fashion,Jewellery,Zara,12624.0,10730.0,15,6360.0,9.72,3.0,2986,307,1,2022-06-18,SUP020
PROD0772,Realme Laptops 894,Electronics,Laptops,Realme,102250.0,76688.0,25,52186.0,8.95,4.7,4910,5,1,2021-11-29,SUP041
PROD0773,Haldirams Snacks 400,Grocery,Snacks,Haldirams,1000.0,600.0,40,299.0,8.07,2.8,3697,222,1,2019-02-11,SUP012
PROD0774,Philips Cleaning 147,Home & Kitchen,Cleaning,Philips,28708.0,21531.0,25,12805.0,2.74,3.5,2111,75,1,2019-02-10,SUP036
PROD0775,Godrej Cookware 522,Home & Kitchen,Cookware,Godrej,26332.0,23699.0,10,12106.0,11.74,4.0,3610,232,1,2022-03-27,SUP034
PROD0776,Hasbro Electronic Toys 187,Toys & Games,Electronic Toys,Hasbro,1719.0,1461.0,15,603.0,3.81,3.6,985,479,1,2021-11-24,SUP005
PROD0777,Mattel Outdoor 600,Toys & Games,Outdoor,Mattel,1259.0,1133.0,10,686.0,11.8,3.5,1096,166,1,2021-02-23,SUP047
PROD0778,Godrej Storage 156,Office Supplies,Storage,Godrej,6006.0,5105.0,15,3351.0,4.82,4.4,2362,85,1,2020-02-15,SUP002
PROD0779,Toyzone Action Figures 822,Toys & Games,Action Figures,Toyzone,2330.0,1631.0,30,741.0,11.2,3.0,1360,361,1,2018-11-01,SUP025
PROD0780,Realme TV & Monitors 261,Electronics,TV & Monitors,Realme,12477.0,6238.0,50,3270.0,12.64,4.0,721,323,1,2022-07-27,SUP005
PROD0781,Biotique Skincare 294,Beauty & Health,Skincare,Biotique,4002.0,3602.0,10,2416.0,12.11,4.5,492,255,1,2020-12-09,SUP002
PROD0782,Yonex Cycling 509,Sports & Fitness,Cycling,Yonex,23247.0,19760.0,15,12154.0,7.78,4.3,4546,192,1,2020-03-08,SUP033
PROD0783,Xiaomi Cameras 375,Electronics,Cameras,Xiaomi,71041.0,56833.0,20,35993.0,6.18,3.9,2079,235,1,2019-04-02,SUP032
PROD0784,Scholastic Academic 410,Books,Academic,Scholastic,1522.0,1065.0,30,738.0,4.87,4.5,1230,428,1,2020-08-02,SUP032
PROD0785,Penguin Children 370,Books,Children,Penguin,923.0,738.0,20,299.0,8.13,4.2,2047,263,1,2021-05-28,SUP029
PROD0786,Nivia Gym Equipment 852,Sports & Fitness,Gym Equipment,Nivia,28488.0,19942.0,30,12611.0,10.26,3.6,3219,43,1,2018-10-07,SUP017
PROD0787,Godrej Furniture 758,Office Supplies,Furniture,Godrej,4138.0,3931.0,5,1928.0,13.04,2.7,1561,314,0,2019-04-19,SUP005
PROD0788,Britannia Spices 979,Grocery,Spices,Britannia,1582.0,1186.0,25,641.0,7.84,4.9,3408,321,1,2021-11-04,SUP047
PROD0789,Apple Mobile Phones 222,Electronics,Mobile Phones,Apple,77233.0,77233.0,0,41623.0,12.9,2.6,2579,137,1,2022-10-28,SUP036
PROD0790,H&M Men Clothing 981,Fashion,Men Clothing,H&M,9153.0,4576.0,50,2537.0,12.69,3.8,261,1,1,2019-08-05,SUP002
PROD0791,Zara Bags & Wallets 215,Fashion,Bags & Wallets,Zara,2185.0,1092.0,50,659.0,14.35,2.7,396,211,1,2018-04-18,SUP029
PROD0792,Rupa Non-Fiction 506,Books,Non-Fiction,Rupa,324.0,324.0,0,200.0,4.94,4.8,3546,365,1,2020-01-13,SUP018
PROD0793,Himalaya Supplements 712,Beauty & Health,Supplements,Himalaya,3150.0,2678.0,15,1471.0,4.02,3.0,1897,291,1,2018-11-18,SUP049
PROD0794,Hasbro Outdoor 704,Toys & Games,Outdoor,Hasbro,453.0,385.0,15,220.0,12.05,5.0,850,217,0,2019-01-24,SUP050
PROD0795,LG Tablets 334,Electronics,Tablets,LG,83350.0,50010.0,40,27321.0,3.33,4.0,946,416,1,2020-08-13,SUP044
PROD0796,Canon Printers 822,Office Supplies,Printers,Canon,2781.0,2364.0,15,1138.0,9.46,4.5,789,495,1,2018-11-26,SUP002
PROD0797,Hawkins Storage 693,Home & Kitchen,Storage,Hawkins,36485.0,21891.0,40,9466.0,12.16,2.8,3076,4,1,2022-05-08,SUP001
PROD0798,Patanjali Makeup 993,Beauty & Health,Makeup,Patanjali,4794.0,3835.0,20,1692.0,12.14,2.7,767,455,1,2020-12-14,SUP019
PROD0799,OnePlus Smart Watches 869,Electronics,Smart Watches,OnePlus,13175.0,10540.0,20,6245.0,11.8,4.3,1836,115,1,2020-01-15,SUP017
PROD0800,SG Swimming 321,Sports & Fitness,Swimming,SG,21170.0,12702.0,40,8149.0,4.75,4.9,1414,6,1,2019-02-22,SUP011
